LastComm	LastUpdate	N_Bikes	N_Empty
1448378848857	1448378847546	4	7
1448378904254	1448378902903	6	5
1448379716879	1448379715438	5	6
1448380163949	1448380162561	4	7
1448382723185	1448382721586	3	8
1448390654301	1448390653606	2	9
1448392939702	1448392938173	3	8
1448393804328	1448393802703	4	7
1448395915984	1448395914314	5	6
1448398866100	1448398864665	6	5
1448399027535	1448399026307	5	6
1448399498881	1448399496965	6	5
1448399581058	1448399579732	7	4
1448403146249	1448403145385	8	3
1448403963744	1448403962777	9	2
