LastComm	LastUpdate	N_Bikes	N_Empty
1447861537931	1447861537072	3	7
1447862003198	1447862001720	4	6
1447864487450	1447864485756	5	5
1447865408858	1447865407715	4	6
1447866633452	1447866631620	5	5
1447866755303	1447866754139	4	6
1447867048732	1447867046878	5	5
1447867170224	1447867168346	6	4
1447867281141	1447867279240	7	3
1447867719098	1447867717879	6	4
1447868655362	1447868654061	5	5
1447870897724	1447870889081	5	5
1447870950338	1447870949366	4	6
1447871012655	1447871011247	3	7
1447871953132	1447871951464	4	6
1447872107967	1447872104646	4	6
1447872136420	1447872135296	3	7
1447872980951	1447872979174	4	6
1447873246392	1447873244894	5	5
1447873811437	1447873809584	6	4
1447875272651	1447875271431	7	3
1447875466357	1447875465118	6	4
1447875740906	1447875738572	6	4
1447875747148	1447875745584	5	5
1447875986123	1447875976440	5	5
1447876010644	1447876009009	4	6
1447877454316	1447877452319	5	5
1447877601545	1447877573182	6	4
1447879382223	1447879380766	5	5
1447881547141	1447881545546	4	6
1447882258751	1447882256944	3	7
1447882704568	1447882702312	4	6
1447882988090	1447882985780	5	5
1447883020500	1447883018163	6	4
1447883892120	1447883891041	5	5
1447884142806	1447884141109	4	6
1447884245407	1447884243690	5	5
1447884388191	1447884385837	5	5
1447884398011	1447884396589	4	6
1447885140599	1447885139235	5	5
1447885578382	1447885576538	6	4
1447885629632	1447885628212	5	5
1447886240012	1447886238886	4	6
1447886307048	1447886305852	3	7
1447886903645	1447886902162	2	8
1447887154612	1447887153113	1	9
1447887595448	1447887593946	2	8
1447888378239	1447888376975	3	7
1447888636780	1447888634807	4	6
1447888843292	1447888841286	5	5
1447889322808	1447889321449	4	6
1447889937508	1447889935436	5	5
1447890203513	1447890202057	4	6
1447890862605	1447890860626	5	5
1447892802402	1447892800277	6	4
1447892875149	1447892873618	7	3
1447893109953	1447893108408	6	4
1447893867085	1447893864856	7	3
1447894034624	1447894032358	8	2
1447894875836	1447894874217	7	3
1447895825123	1447895823437	6	4
1447895953030	1447895950236	6	4
1447895958028	1447895956342	5	5
1447896295540	1447896293829	4	6
1447901577550	1447901577213	3	7
1447903909655	1447903909171	2	8
1447905148927	1447905147742	3	7
1447905285518	1447905284171	4	6
1447906585208	1447906584573	3	7
1447907167832	1447907167179	4	5
1447907310759	1447907309323	4	6
1447912663345	1447912661672	5	5
1447915466333	1447915463014	5	5
1447933569335	1447933568773	4	6
1447935856300	1447935854840	5	5
1447936813745	1447936812251	6	4
1447937016493	1447937015621	5	5
1447937070337	1447937069552	4	6
1447937483838	1447937482275	5	5
1447937760060	1447937759009	4	6
1447938499397	1447938497840	5	5
1447938942120	1447938940620	6	4
1447939004922	1447939003846	5	5
1447939281834	1447939280278	6	4
1447939371351	1447939369727	7	3
1447939616634	1447939615668	8	2
1447940405591	1447940403901	8	2
1447941096838	1447941095780	7	3
1447941155473	1447941154458	6	4
1447941246913	1447941245882	5	5
1447941358074	1447941356403	6	4
1447941593110	1447941591389	7	3
1447941932369	1447941930828	7	3
1447941951182	1447941950545	6	4
1447942359900	1447942317351	7	3
1447942359900	1447942358825	8	2
1447942827255	1447942826167	9	1
1447942961976	1447942960420	9	1
1447942970026	1447942969589	8	2
1447943228868	1447943228461	7	3
1447943867444	1447943866367	8	2
1447943929532	1447943929033	7	3
1447944203128	1447944202489	6	4
1447945332428	1447945331855	5	5
1447945394790	1447945394216	6	4
1447945603998	1447945602682	7	3
1447945776975	1447945775697	6	4
1447946331123	1447946329766	6	4
1447946620735	1447946619405	7	3
1447947743917	1447947741996	7	3
1447947747382	1447947746704	6	4
1447948047100	1447948045357	5	5
1447948050131	1447948049406	4	6
1447948156592	1447948155862	3	7
1447950253225	1447950252077	2	8
1447950396651	1447950377127	2	8
1447950446370	1447950445500	1	9
1447951129791	1447951127860	1	9
1447951149553	1447951140801	1	9
1447951508740	1447951507084	2	8
1447952132193	1447952130525	3	7
1447952258665	1447952257602	2	8
1447953333385	1447953331651	3	7
1447953431719	1447953423603	4	6
1447953444135	1447953442631	3	7
1447953806367	1447953805286	5	5
1447953892320	1447953890547	6	4
1447954171208	1447954169387	7	3
1447954488105	1447954486156	8	2
